,date_x,ret_x,date_y,ret_y,date,ret,simp_ret
628,2012-05-31,-0.06557433,2012-05-31,0.00029,2012-05-31,0.027882317178503,2.323553425620517e-05
629,2012-06-29,0.03818888,2012-06-29,-0.000607,2012-06-29,0.035486697630526,2.957268528858137e-05
630,2012-07-31,0.01028388,2012-07-31,0.002624,2012-07-31,0.060834854217479,5.069699689719265e-05
631,2012-08-31,0.02627828,2012-08-31,-0.000251,2012-08-31,0.078579264706877,6.548486462931713e-05
632,2012-09-28,0.0265544,2012-09-28,1.9e-05,2012-09-28,0.04055632162419,3.379750580956298e-05
633,2012-10-31,-0.01410401,2012-10-31,-0.000574,2012-10-31,0.093789060033171,7.816060440846151e-05
634,2012-11-30,0.006192178,2012-11-30,0.00103,2012-11-30,0.12167295321095,0.00010139926823415912
635,2012-12-31,0.01252873,2012-12-31,0.000428,2012-12-31,0.025347495060887,2.1123135641065716e-05
636,2013-01-31,0.05414457,2013-01-31,0.000317,2013-01-31,0.060835107707891,5.0697208149985684e-05
637,2013-02-28,0.008340364,2013-02-28,0.000928,2013-02-28,0.048160834277649,4.013483394560424e-05
638,2013-03-28,0.03529375,2013-03-28,4.5e-05,2013-03-28,0.040556344156208,3.379752458698704e-05
639,2013-04-30,0.01494684,2013-04-30,0.001233,2013-04-30,0.015208428386109,1.267377063340902e-05
640,2013-05-31,0.01907392,2013-05-31,-0.001478,2013-05-31,0.015208444228605,1.2673783835515096e-05
641,2013-06-28,-0.01503552,2013-06-28,-0.000671,2013-06-28,0.0101389367674,8.449149666800437e-06
642,2013-07-31,0.05271696,2013-07-31,0.001729,2013-07-31,0.010138939583633,8.449152013589867e-06
643,2013-08-30,-0.02572692,2013-08-30,-0.001446,2013-08-30,0.0101389367674,8.449149666800437e-06
644,2013-09-30,0.03747036,2013-09-30,0.002603,2013-09-30,0.020277952393879,1.68984364385949e-05
645,2013-10-31,0.03989509,2013-10-31,0.000952,2013-10-31,0.035486714881527,2.9572699664859314e-05
646,2013-11-29,0.02496603,2013-11-29,0.000946,2013-11-29,0.025347521464883,2.1123157644797885e-05
647,2013-12-31,0.02613987,2013-12-31,-0.001519,2013-12-31,0.015208428386109,1.267377063340902e-05
648,2014-01-31,-0.0299865,2014-01-31,0.001843,2014-01-31,0.050695641434279,4.2247260252370467e-05
649,2014-02-28,0.04618626,2014-02-28,0.001181,2014-02-28,0.03041709757775,2.534790256736308e-05
650,2014-03-31,0.004501169,2014-03-31,-0.000862,2014-03-31,0.017743189245834,1.4786100351438236e-05
651,2014-04-30,0.001670388,2014-04-30,0.001172,2014-04-30,0.010138939583633,8.449152013589867e-06
652,2014-05-30,0.0202225,2014-05-30,0.001989,2014-05-30,0.022812742386355,1.9010799358287755e-05
653,2014-06-30,0.02796136,2014-06-30,-0.000501,2014-06-30,0.015208431554825,1.2673773273963462e-05
654,2014-07-31,-0.02053673,2014-07-31,-0.000246,2014-07-31,0.005069456766053,4.224556228393794e-06
655,2014-08-29,0.04020714,2014-08-29,0.001195,2014-08-29,0.0050694564139259,4.224555935072871e-06
656,2014-09-30,-0.02513202,2014-09-30,-6.8e-05,2014-09-30,0.015208428386109,1.267377063340902e-05
657,2014-10-31,0.02119622,2014-10-31,0.00262,2014-10-31,0.0025347252145805,2.1122732429823543e-06
658,2014-11-28,0.02115908,2014-11-28,0.001547,2014-11-28,0.005069456766053,4.224556228393794e-06
659,2014-12-31,-0.00362207,2014-12-31,-0.002899,2014-12-31,0.010138939583633,8.449152013589867e-06
660,2015-01-30,-0.02720094,2015-01-30,0.0053,2015-01-30,-0.020277586267742,-1.6897845786290056e-05
661,2015-02-27,0.05602062,2015-02-27,-0.002444,2015-02-27,-0.0050694324748787,-4.22451813908431e-06
662,2015-03-31,-0.0104534,2015-03-31,0.002385,2015-03-31,0.035486628626807,2.9572627783913674e-05
663,2015-04-30,0.008715708,2015-04-30,0.000965,2015-04-30,-0.0050694321229741,-4.224517845874409e-06
664,2015-05-29,0.01034533,2015-05-29,0.000521,2015-05-29,0.0025347252145805,2.1122732429823543e-06
665,2015-06-30,-0.01926209,2015-06-30,0.000394,2015-06-30,-0.045624144552527,-3.8019397704869284e-05
666,2015-07-31,0.01211286,2015-07-31,0.00075,2015-07-31,0.03041709757775,2.534790256736308e-05
667,2015-08-31,-0.06004574,2015-08-31,-0.00093,2015-08-31,-0.0076041421116001,-6.336765015602097e-06
668,2015-09-30,-0.03376905,2015-09-30,0.003996,2015-09-30,-0.027881561074595,-2.3234364306845556e-05
669,2015-10-30,0.07402217,2015-10-30,-0.001092,2015-10-30,0.025347521464883,2.1123157644797885e-05
670,2015-11-30,0.002448751,2015-11-30,-0.002638,2015-11-30,0.12167295321095,0.00010139926823415912
671,2015-12-31,-0.02228775,2015-12-31,-0.000921,2015-12-31,0.068439745703671,5.703474783902429e-05
672,2016-01-29,-0.05709377,2016-01-29,0.006105,2016-01-29,0.22814924171572,0.00019014244287962612
673,2016-02-29,0.0006867422,2016-02-29,0.001411,2016-02-29,0.2230766865423,0.0001859145187477207
674,2016-03-31,0.07051735,2016-03-31,0.001865,2016-03-31,0.076044439154079,6.33723739058567e-05
675,2016-04-29,0.01181701,2016-04-29,-0.000426,2016-04-29,0.13181364761451,0.00010985073949609792
676,2016-05-31,0.01431573,2016-05-31,-0.001043,2016-05-31,0.22814638939253,0.00019014006549156193
677,2016-06-30,0.003110331,2016-06-30,0.006537,2016-06-30,0.21040316811656,0.00017535134568058552
678,2016-07-29,0.03877529,2016-07-29,-0.000304,2016-07-29,0.18251551425827,0.00015210782910468623
679,2016-08-31,0.002788718,2016-08-31,-0.002592,2016-08-31,0.23829188928279,0.0001985962920354467
680,2016-09-30,0.003016973,2016-09-30,0.001262,2016-09-30,0.18758583262838,0.0001563337460368519
681,2016-10-31,-0.0215942,2016-10-31,-0.000428,2016-10-31,0.16223339855766,0.00013520363798624757
682,2016-11-30,0.04049072,2016-11-30,-0.003813,2016-11-30,0.30421230079366,0.0002535423871006248
683,2016-12-30,0.01879204,2016-12-30,-0.000514,2016-12-30,0.41070355206273,0.00034231153527897185
684,2017-01-31,0.02219005,2017-01-31,0.000848,2017-01-31,0.47154970198986,0.00039303530313405943
685,2017-02-28,0.03266432,2017-02-28,0.000628,2017-02-28,0.42895060698692,0.0003575227351797494
686,2017-03-31,0.002092126,2017-03-31,0.001442,2017-03-31,0.68966592754867,0.0005748867903963006
687,2017-04-28,0.009614883,2017-04-28,0.001317,2017-04-28,0.67444792867212,0.0005621979146019918
688,2017-05-31,0.009335273,2017-05-31,0.001096,2017-05-31,0.75055551758226,0.0006256585740447296
689,2017-06-30,0.009469612,2017-06-30,-0.000752,2017-06-30,0.85707815460964,0.0007144869197726056
690,2017-07-31,0.02032932,2017-07-31,0.001994,2017-07-31,0.97373586630019,0.0008117758670731501
691,2017-08-31,0.001589232,2017-08-31,0.001622,2017-08-31,1.1107997077262,0.0009260949844933641
692,2017-09-29,0.0237333,2017-09-29,-0.001865,2017-09-29,0.9585528178518,0.0007991131357805159
693,2017-10-31,0.01928174,2017-10-31,-0.000788,2017-10-31,1.0041642747416,0.0008371537800666573
694,2017-11-30,0.02730906,2017-11-30,-0.001773,2017-11-30,1.1031541114454,0.000919717774118034
695,2017-12-29,0.01217342,2017-12-29,-0.000203,2017-12-29,1.237657609752,0.001031913398097828
696,2018-01-31,0.05065686,2018-01-31,-0.003274,2018-01-31,1.3519078532175,0.0011272247184368478
697,2018-02-28,-0.03946393,2018-02-28,-0.000346,2018-02-28,1.1914750048957,0.000993388921665339
698,2018-03-29,-0.01843439,2018-03-29,0.001743,2018-03-29,1.6285626154977,0.0013580568380555658
699,2018-04-30,0.004768502,2018-04-30,-0.001777,2018-04-30,1.648723247457,0.0013748803220796635
700,2018-05-31,0.02616928,2018-05-31,0.003656,2018-05-31,1.7580435182743,0.0014661099551254164
701,2018-06-29,0.005334684,2018-06-29,-2.1e-05,2018-06-29,1.7783123610583,0.001483025563929985
702,2018-07-31,0.03160318,2018-07-31,-0.000186,2018-07-31,1.9152219151896,0.0015972925776586155
703,2018-08-31,0.030221,2018-08-31,0.003675,2018-08-31,1.9636698503406,0.0016377311612039147
704,2018-09-28,0.0004459018,2018-09-28,-0.001759,2018-09-28,2.0855661901583,0.0017394829734820316
705,2018-10-31,-0.07403179,2018-10-31,0.00183,2018-10-31,2.1771274715279,0.0018159196817624235
706,2018-11-30,0.01853506,2018-11-30,0.004099,2018-11-30,2.2582064615342,0.0018836104876460702
707,2018-12-31,-0.08980669,2018-12-31,0.008316,2018-12-31,2.2580666657146,0.0018834937717022715
708,2019-01-31,0.08827558,2019-01-31,0.002568,2019-01-31,2.3547269703249,0.0019641989918151026
709,2019-02-28,0.0327163,2019-02-28,0.00061,2019-02-28,2.4258527353167,0.0020235886436434924
710,2019-03-29,0.01297843,2019-03-29,0.006961,2019-03-29,2.4206918409433,0.0020192792046598296
711,2019-04-30,0.03788197,2019-04-30,0.001933,2019-04-30,2.4103721628162,0.002010662144680042
712,2019-05-31,-0.06165325,2019-05-31,0.008164,2019-05-31,2.3495710552794,0.0019598939658229675
713,2019-06-28,0.0672706,2019-06-28,0.004399,2019-06-28,2.0321216252724,0.001694869357973694
714,2019-07-31,0.01188153,2019-07-31,-0.000671,2019-07-31,2.2531962603691,0.0018794274643512132
715,2019-08-30,-0.02027148,2019-08-30,0.008336,2019-08-30,2.0854469552941,0.0017393834382608553
716,2019-09-30,0.0160241,2019-09-30,-0.001297,2019-09-30,1.8010295404926,0.0015019848013813064
717,2019-10-31,0.01926505,2019-10-31,0.003274,2019-10-31,1.5168034528026,0.0012648020656624848
718,2019-11-29,0.03497103,2019-11-29,-0.001038,2019-11-29,1.6309919197061,0.0013600840095586708
719,2019-12-31,0.0284477,2019-12-31,0.002274,2019-12-31,1.4151977431563,0.0011800271374220461
