,date,ret
2968,1988-07-14,-0.0112994350492954
2969,1988-07-15,0.00571428565308452
2970,1988-07-18,-0.0113636367022991
2971,1988-07-19,0.0114942528307438
2972,1988-07-20,0.0
2973,1988-07-21,-0.0113636367022991
2974,1988-07-22,0.0114942528307438
2975,1988-07-25,-0.0170454550534487
2976,1988-07-26,0.00578034669160843
2977,1988-07-27,0.00574712641537189
2978,1988-07-28,-0.0171428564935923
2979,1988-07-29,0.0116279069334269
2980,1988-08-01,0.0
2981,1988-08-02,-0.00574712641537189
2982,1988-08-03,0.0115606933832169
2983,1988-08-04,-0.0285714287310839
2984,1988-08-05,0.0
2985,1988-08-08,0.0058823530562222
2986,1988-08-09,0.0
2987,1988-08-10,-0.0175438597798347
2988,1988-08-11,0.0
2989,1988-08-12,0.0119047621265054
2990,1988-08-15,0.0176470596343279
2991,1988-08-16,0.000578034669160843
2992,1988-08-17,0.0109763145446777
2993,1988-08-18,0.00571428565308452
2994,1988-08-19,0.0
2995,1988-08-22,-0.00568181835114956
2996,1988-08-23,-0.00571428565308452
2997,1988-08-24,0.0114942528307438
2998,1988-08-25,-0.0113636367022991
2999,1988-08-26,0.0
3000,1988-08-29,-0.0114942528307438
3001,1988-08-30,0.0
3002,1988-08-31,0.00581395346671343
3003,1988-09-01,-0.00578034669160843
3004,1988-09-02,0.0
3005,1988-09-06,0.0174418613314629
3006,1988-09-07,0.0
3007,1988-09-08,0.0
3008,1988-09-09,0.011428571306169
3009,1988-09-12,0.0169491525739431
3010,1988-09-13,0.0
3011,1988-09-14,0.0111111113801599
3012,1988-09-15,0.0
3013,1988-09-16,0.0164835173636675
3014,1988-09-19,0.0216216221451759
3015,1988-09-20,0.0476190485060215
3016,1988-09-21,-0.0050505050458014
3017,1988-09-22,0.0
3018,1988-09-23,-0.00507614202797413
3019,1988-09-26,-0.0102040814235806
3020,1988-09-27,0.00515463901683688
3021,1988-09-28,0.0
3022,1988-09-29,0.00512820528820157
3023,1988-09-30,-0.0204081628471613
3024,1988-10-03,0.020833333954215
3025,1988-10-04,0.0
3026,1988-10-05,-0.0102040814235806
3027,1988-10-06,-0.00515463901683688
3028,1988-10-07,0.0155440410599113
3029,1988-10-10,0.0
3030,1988-10-11,-0.0102040814235806
3031,1988-10-12,0.0103092780336738
3032,1988-10-13,-0.00510204071179032
3033,1988-10-14,-0.00512820528820157
3034,1988-10-17,-0.00515463901683688
3035,1988-10-18,-0.0259067360311747
3036,1988-10-19,0.0
3037,1988-10-20,0.0106382975354791
3038,1988-10-21,-0.00526315812021494
3039,1988-10-24,-0.00211640214547515
3040,1988-10-25,0.0127253448590636
3041,1988-10-26,0.0
3042,1988-10-27,0.0
3043,1988-10-28,-0.00523560214787722
3044,1988-10-31,-0.00526315812021494
3045,1988-11-01,0.0105820102617145
3046,1988-11-02,-0.00209424085915089
3047,1988-11-03,0.0020986357703805
3048,1988-11-04,-0.00523560214787722
3049,1988-11-07,0.00526315812021494
3050,1988-11-08,-0.0104712042957544
3051,1988-11-09,0.0105820102617145
3052,1988-11-10,0.0
3053,1988-11-11,0.00523560214787722
3054,1988-11-14,-0.020833333954215
3055,1988-11-15,0.0106382975354791
3056,1988-11-16,-0.0105263162404299
3057,1988-11-17,0.0
3058,1988-11-18,0.00531914876773953
3059,1988-11-21,0.00317460321821272
3060,1988-11-22,0.0021097045391798
3061,1988-11-23,0.0
3062,1988-11-25,-0.0157894734293222
3063,1988-11-28,0.00534759368747473
3064,1988-11-29,0.0
3065,1988-11-30,0.0
3066,1988-12-01,0.0106382975354791
3067,1988-12-02,0.0315789468586445
3068,1988-12-05,0.0
3069,1988-12-06,0.0204081628471613
3070,1988-12-07,0.0
3071,1988-12-08,0.0
3072,1988-12-09,0.0
3073,1988-12-12,-0.00999999977648258
3074,1988-12-13,-0.0101010100916028
3075,1988-12-14,0.0
3076,1988-12-15,0.0
3077,1988-12-16,0.0
3078,1988-12-19,-0.0102040814235806
3079,1988-12-20,-0.00515463901683688
3080,1988-12-21,-0.0155440410599113
3081,1988-12-22,-0.0105263162404299
3082,1988-12-23,0.0106382975354791
3083,1988-12-27,-0.00526315812021494
3084,1988-12-28,0.00529100513085723
3085,1988-12-29,0.0
3086,1988-12-30,-0.0105263162404299
3087,1989-01-03,-0.0106382975354791
3088,1989-01-04,0.0
3089,1989-01-05,0.00537634408101439
3090,1989-01-06,0.0160427801311016
3091,1989-01-09,-0.00526315812021494
3092,1989-01-10,0.0
3093,1989-01-11,0.0
3094,1989-01-12,0.0
3095,1989-01-13,-0.00529100513085723
3096,1989-01-16,0.0159574467688799
3097,1989-01-17,-0.0104712042957544
3098,1989-01-18,-0.00529100513085723
3099,1989-01-19,-0.00531914876773953
3100,1989-01-20,-0.0106951873749495
3101,1989-01-23,0.0270270276814699
3102,1989-01-24,0.00526315812021494
3103,1989-01-25,0.0
3104,1989-01-26,0.0209424085915089
3105,1989-01-27,0.0102564105764031
3106,1989-01-30,0.0101522840559483
3107,1989-01-31,-0.0100502511486411
3108,1989-02-01,0.0203045681118965
3109,1989-02-02,-0.00497512426227331
3110,1989-02-03,-0.00499999988824129
3111,1989-02-06,0.0
3112,1989-02-07,0.0
3113,1989-02-08,-0.015075377188623
3114,1989-02-09,0.0102040814235806
3115,1989-02-10,-0.0050505050458014
3116,1989-02-13,-0.0152284260839224
3117,1989-02-14,-0.00515463901683688
3118,1989-02-15,0.0
3119,1989-02-16,0.00518134701997042
3120,1989-02-17,0.00515463901683688
3121,1989-02-21,-0.00512820528820157
3122,1989-02-22,-0.00206185574643314
3123,1989-02-23,-0.00309917354024947
3124,1989-02-24,-0.0155440410599113
3125,1989-02-27,-0.00526315812021494
3126,1989-02-28,0.0
3127,1989-03-01,0.00740740727633238
3128,1989-03-02,0.0136554623022676
3129,1989-03-03,-0.00518134701997042
3130,1989-03-06,0.0
3131,1989-03-07,0.00520833348855376
3132,1989-03-08,0.0
3133,1989-03-09,0.0
3134,1989-03-10,-0.0207253880798817
3135,1989-03-13,0.00211640214547515
3136,1989-03-14,0.010559662245214
3137,1989-03-15,0.00313479616306722
3138,1989-03-16,0.0364583320915699
3139,1989-03-17,-0.0120603013783693
3140,1989-03-20,-0.00305188191123307
3141,1989-03-21,0.00510204071179032
3142,1989-03-22,-0.00304568535648286
3143,1989-03-23,0.0
3144,1989-03-27,0.00814663991332054
3145,1989-03-28,0.0
3146,1989-03-29,-0.0101010100916028
3147,1989-03-30,0.0040816324763
3148,1989-03-31,0.00609756074845791
3149,1989-04-03,0.00808080844581127
3150,1989-04-04,0.00200400804169476
3151,1989-04-05,0.00999999977648258
3152,1989-04-06,0.00495049497112632
3153,1989-04-07,0.0246305409818888
3154,1989-04-10,0.0240384619683027
3155,1989-04-11,0.00938967149704695
3156,1989-04-12,0.0279069766402245
3157,1989-04-13,0.0271493215113878
3158,1989-04-14,0.0308370050042868
3159,1989-04-17,0.00427350448444486
3160,1989-04-18,0.0
3161,1989-04-19,-0.00425531901419163
3162,1989-04-20,0.00854700896888971
3163,1989-04-21,-0.00423728814348578
3164,1989-04-24,0.00851063802838326
3165,1989-04-25,0.0126582281664014
3166,1989-04-26,0.025000000372529
3167,1989-04-27,0.0325203239917755
3168,1989-04-28,-0.0118110235780478
3169,1989-05-01,-0.0119521915912628
3170,1989-05-02,-0.00403225794434547
3171,1989-05-03,-0.0121457492932677
3172,1989-05-04,-0.0204918030649424
3173,1989-05-05,-0.00418410031124949
3174,1989-05-08,-0.0126050421968102
3175,1989-05-09,-0.0272340420633554
3176,1989-05-10,0.001749781309627
3177,1989-05-11,0.0131004368886352
3178,1989-05-12,0.0172413792461157
3179,1989-05-15,0.0296610165387392
3180,1989-05-16,0.0370370373129845
3181,1989-05-17,-0.00793650839477777
3182,1989-05-18,0.00400000018998981
3183,1989-05-19,-0.00398406386375427
3184,1989-05-22,0.00800000037997961
3185,1989-05-23,-0.00396825419738889
3186,1989-05-24,0.0
3187,1989-05-25,-0.0119521915912628
3188,1989-05-26,0.0253225807100534
3189,1989-05-30,-0.00503382086753845
3190,1989-05-31,0.015810277312994
3191,1989-06-01,-0.00778210116550326
3192,1989-06-02,0.0156862754374743
3193,1989-06-05,-0.00154440151527524
3194,1989-06-06,-0.010054137557745
3195,1989-06-07,0.015625
3196,1989-06-08,0.0153846153989434
3197,1989-06-09,0.0340909101068974
3198,1989-06-12,0.0241758245974779
3199,1989-06-13,-0.0307582262903452
3200,1989-06-14,-0.01476014778018
3201,1989-06-15,-0.00973782781511545
3202,1989-06-16,0.0136157339438796
3203,1989-06-19,0.00746268639340997
3204,1989-06-20,0.00370370363816619
3205,1989-06-21,-0.00738007389008999
3206,1989-06-22,-0.00446096668019891
3207,1989-06-23,0.0268857348710299
3208,1989-06-26,0.0145454546436667
3209,1989-06-27,-0.0250896066427231
3210,1989-06-28,0.0
3211,1989-06-29,-0.018382353708148
3212,1989-06-30,-0.0149812735617161
3213,1989-07-03,0.0228136889636517
3214,1989-07-05,-0.0111524164676666
3215,1989-07-06,0.0112781953066587
3216,1989-07-07,0.0185873601585627
3217,1989-07-10,-0.00729927001520991
3218,1989-07-11,0.0132352942600846
3219,1989-07-12,-0.00435413653030992
3220,1989-07-13,0.00801749248057604
3221,1989-07-14,-0.0057845264673233
3222,1989-07-17,0.00363636366091669
3223,1989-07-18,-0.014492753893137
3224,1989-07-19,0.0147058824077249
3225,1989-07-20,0.00362318847328424
3226,1989-07-21,0.00361010828055441
3227,1989-07-24,0.0107913669198751
3228,1989-07-25,0.0142348753288388
3229,1989-07-26,0.0315789468586445
3230,1989-07-27,0.0204081628471613
3231,1989-07-28,-0.00999999977648258
3232,1989-07-31,0.0101010100916028
3233,1989-08-01,0.0133333336561918
3234,1989-08-02,0.0131578948348761
3235,1989-08-03,0.00649350648745894
3236,1989-08-04,-0.00967741943895817
3237,1989-08-07,-0.00325732887722552
3238,1989-08-08,0.026143791154027
3239,1989-08-09,0.0159235671162605
3240,1989-08-10,0.0156739819794893
3241,1989-08-11,-0.00308641977608204
3242,1989-08-14,-0.00866873096674681
3243,1989-08-15,-0.0224859453737736
3244,1989-08-16,-0.1054313108325
3245,1989-08-17,0.11785714328289
3246,1989-08-18,-0.00958466436713934
3247,1989-08-21,-0.00967741943895817
3248,1989-08-22,0.0195439737290144
3249,1989-08-23,0.0127795524895191
3250,1989-08-24,0.00946372281759977
3251,1989-08-25,-0.00625000009313226
3252,1989-08-28,-0.00314465397968888
3253,1989-08-29,-0.00315457419492304
3254,1989-08-30,0.0
3255,1989-08-31,0.00949367042630911
3256,1989-09-01,-0.00626959232613444
3257,1989-09-05,0.00126182963140309
3258,1989-09-06,0.014492753893137
3259,1989-09-07,0.00931677035987377
3260,1989-09-08,0.0
3261,1989-09-11,0.0215384606271982
3262,1989-09-12,0.0331325307488441
3263,1989-09-13,0.0174927115440369
3264,1989-09-14,-0.0114613184705377
3265,1989-09-15,-0.014492753893137
3266,1989-09-18,-0.0058823530562222
3267,1989-09-19,0.0177514795213938
3268,1989-09-20,-0.00755813950672746
3269,1989-09-21,-0.00527240755036473
3270,1989-09-22,-0.0106007065623999
3271,1989-09-25,-0.0148809524253011
3272,1989-09-26,0.0241691842675209
3273,1989-09-27,0.0147492624819279
3274,1989-09-28,0.00872093066573143
3275,1989-09-29,-0.00576368859037757
3276,1989-10-02,0.00753623200580478
3277,1989-10-03,-0.00172612199094146
3278,1989-10-04,0.00576368859037757
3279,1989-10-05,0.0
3280,1989-10-06,0.00974212028086185
3281,1989-10-09,0.00170261063612998
3282,1989-10-10,0.00566572230309248
3283,1989-10-11,-0.0169014092534781
3284,1989-10-12,-0.00286532961763442
3285,1989-10-13,-0.0459770113229752
3286,1989-10-16,-0.0120481923222542
3287,1989-10-17,-0.00304878037422895
3288,1989-10-18,0.0
3289,1989-10-19,0.0458715595304966
3290,1989-10-20,-0.0146198831498623
3291,1989-10-23,-0.00237388722598553
3292,1989-10-24,-0.0124925635755062
3293,1989-10-25,0.0
3294,1989-10-26,-0.00301204808056355
3295,1989-10-27,-0.0211480371654034
3296,1989-10-30,0.0135802468284965
3297,1989-10-31,0.0365408025681973
3298,1989-11-01,-0.00411280849948525
3299,1989-11-02,-0.00766961649060249
3300,1989-11-03,-0.00713436398655176
3301,1989-11-06,-0.0149700595065951
3302,1989-11-07,-0.00607902742922306
3303,1989-11-08,0.0
3304,1989-11-09,0.00305810407735407
3305,1989-11-10,0.00609756074845791
3306,1989-11-13,0.0121212117373943
3307,1989-11-14,-0.0053892214782536
3308,1989-11-15,0.0
3309,1989-11-16,-0.00662251655012369
3310,1989-11-17,0.00909090880304575
3311,1989-11-20,-0.00300300307571888
3312,1989-11-21,-0.00602409616112709
3313,1989-11-22,0.00606060586869717
3314,1989-11-24,0.00301204808056355
3315,1989-11-27,-0.00300300307571888
3316,1989-11-28,-0.00301204808056355
3317,1989-11-29,-0.00302114803344011
3318,1989-11-30,0.0
3319,1989-12-01,0.00909090880304575
3320,1989-12-04,0.0
3321,1989-12-05,0.00900900922715664
3322,1989-12-06,-0.00297619053162634
3323,1989-12-07,0.0
3324,1989-12-08,0.0
3325,1989-12-11,-0.00895522348582745
3326,1989-12-12,0.0
3327,1989-12-13,0.0120481923222542
3328,1989-12-14,0.00892857182770967
3329,1989-12-15,0.0176991149783134
3330,1989-12-18,0.00579710165038705
3331,1989-12-19,-0.00288184429518878
3332,1989-12-20,-0.0167630054056644
3333,1989-12-21,0.0
3334,1989-12-22,-0.00293944729492068
3335,1989-12-26,-0.00235849060118198
3336,1989-12-27,-0.000591016549151391
3337,1989-12-28,0.0112359551712871
3338,1989-12-29,0.0146198831498623
3339,1990-01-02,-0.00576368859037757
3340,1990-01-03,0.0
3341,1990-01-04,0.00579710165038705
3342,1990-01-05,-0.00576368859037757
3343,1990-01-08,0.0
3344,1990-01-09,-0.00811594165861607
3345,1990-01-10,-0.0210403278470039
3346,1990-01-11,0.0
3347,1990-01-12,-0.0208955220878124
3348,1990-01-15,-0.0243902429938316
3349,1990-01-16,0.0187500007450581
3350,1990-01-17,0.00613496918231249
3351,1990-01-18,-0.00914634112268686
3352,1990-01-19,0.00615384615957737
3353,1990-01-22,-0.0305810403078794
3354,1990-01-23,0.00630914838984609
3355,1990-01-24,-0.00940438825637102
3356,1990-01-25,-0.00949367042630911
3357,1990-01-26,-0.0479233227670193
3358,1990-01-29,-0.0228187926113605
3359,1990-01-30,-0.00412087934091687
3360,1990-01-31,0.0282758623361588
3361,1990-02-01,0.0160965789109468
3362,1990-02-02,0.00990098994225264
3363,1990-02-05,-0.0163398701697588
3364,1990-02-06,0.0
3365,1990-02-07,0.0398671105504036
3366,1990-02-08,0.000638977624475956
3367,1990-02-09,0.0153256701305509
3368,1990-02-12,-0.091823898255825
3369,1990-02-13,0.0249307472258806
3370,1990-02-14,0.00337837846018374
3371,1990-02-15,0.0127946129068732
3372,1990-02-16,0.00731382984668016
3373,1990-02-20,-0.0330033004283905
3374,1990-02-21,0.00341296917758882
3375,1990-02-22,-0.00340136047452688
3376,1990-02-23,-0.0273037534207106
3377,1990-02-26,0.00350877200253308
3378,1990-02-27,0.0104895103722811
3379,1990-02-28,0.0
3380,1990-03-01,0.0103806229308248
3381,1990-03-02,-0.00342465750873089
3382,1990-03-05,-0.00343642616644502
3383,1990-03-06,0.0
3384,1990-03-07,0.024137930944562
3385,1990-03-08,0.00336700328625739
3386,1990-03-09,-0.00671140942722559
3387,1990-03-12,-0.0168918911367655
3388,1990-03-13,-0.0171821303665638
3389,1990-03-14,-0.00419580424204469
3390,1990-03-15,-0.0133426962420344
3391,1990-03-16,0.0142348753288388
3392,1990-03-19,0.00350877200253308
3393,1990-03-20,0.0
3394,1990-03-21,-0.00349650345742702
3395,1990-03-22,-0.0140350880101323
3396,1990-03-23,0.0106761567294598
3397,1990-03-26,0.00352112669497728
3398,1990-03-27,0.00350877200253308
3399,1990-03-28,-0.0195804201066494
3400,1990-03-29,-0.0156918689608574
3401,1990-03-30,-0.0253623183816671
3402,1990-04-02,-0.00371747207827866
3403,1990-04-03,0.0186567157506943
3404,1990-04-04,0.00146520149428397
3405,1990-04-05,0.00219458667561412
3406,1990-04-06,-0.00364963500760496
3407,1990-04-09,0.00732600735500455
3408,1990-04-10,0.00727272732183337
3409,1990-04-11,-0.00361010828055441
3410,1990-04-12,0.0108695654198527
3411,1990-04-16,0.0
3412,1990-04-17,-0.00215053767897189
3413,1990-04-18,-0.0229885056614876
3414,1990-04-19,0.0
3415,1990-04-20,0.000735294132027775
3416,1990-04-23,-0.026451138779521
3417,1990-04-24,-0.038490567356348
3418,1990-04-25,0.0518053360283375
3419,1990-04-26,-0.00746268639340997
3420,1990-04-27,0.00375939859077334
3421,1990-04-30,0.00374531839042902
3422,1990-05-01,0.00373134319670498
3423,1990-05-02,0.0334572494029999
3424,1990-05-03,0.00719424476847053
3425,1990-05-04,-0.00357142859138548
3426,1990-05-07,0.00716845877468586
3427,1990-05-08,0.0106761567294598
3428,1990-05-09,0.00422535231336951
3429,1990-05-10,0.0168302953243256
3430,1990-05-11,0.0379310362040997
3431,1990-05-14,0.00664451811462641
3432,1990-05-15,-0.0132013205438852
3433,1990-05-16,-0.026755852624774
3434,1990-05-17,-0.0103092780336738
3435,1990-05-18,-0.0118055557832122
3436,1990-05-21,0.0154602956026793
3437,1990-05-22,0.0138408308848739
3438,1990-05-23,0.0
3439,1990-05-24,-0.0143344709649682
3440,1990-05-25,-0.00623268680647016
3441,1990-05-29,0.0
3442,1990-05-30,-0.00348432059399784
3443,1990-05-31,0.0
3444,1990-06-01,-0.00699300691485405
3445,1990-06-04,0.031690139323473
3446,1990-06-05,-0.0136518767103553
3447,1990-06-06,0.0242214538156986
3448,1990-06-07,0.0
3449,1990-06-08,-0.0101351346820593
3450,1990-06-11,-0.00682593835517764
3451,1990-06-12,0.00343642616644502
3452,1990-06-13,-0.0136986300349236
3453,1990-06-14,0.00347222224809229
3454,1990-06-15,-0.00346020772121847
3455,1990-06-18,-0.0173611119389534
3456,1990-06-19,-0.0035335689317435
3457,1990-06-20,0.00354609917849302
3458,1990-06-21,-0.00706713786348701
3459,1990-06-22,0.00355871883220971
3460,1990-06-25,-0.0177304968237877
3461,1990-06-26,0.0144404331222177
3462,1990-06-27,0.00355871883220971
3463,1990-06-28,0.0248226951807737
3464,1990-06-29,-0.00346020772121847
3465,1990-07-02,0.0
3466,1990-07-03,0.00347222224809229
3467,1990-07-05,-0.0138408308848739
3468,1990-07-06,-0.00701754400506616
3469,1990-07-09,0.00494699645787477
3470,1990-07-10,-0.0119549930095673
3471,1990-07-11,0.0
3472,1990-07-12,0.0142348753288388
3473,1990-07-13,0.0245614033192396
3474,1990-07-16,0.00342465750873089
3475,1990-07-17,-0.0136518767103553
3476,1990-07-18,-0.0103806229308248
3477,1990-07-19,-0.00349650345742702
3478,1990-07-20,0.0175438597798347
3479,1990-07-23,-0.0344827584922314
3480,1990-07-24,-0.0142857143655419
3481,1990-07-25,0.014492753893137
3482,1990-07-26,0.00714285718277097
3483,1990-07-27,0.00709219835698605
3484,1990-07-30,-0.0105633800849319
3485,1990-07-31,-0.00355871883220971
3486,1990-08-01,0.0107142860069871
3487,1990-08-02,-0.014134275726974
3488,1990-08-03,-0.0179211478680372
3489,1990-08-06,-0.0328467153012753
3490,1990-08-07,0.0150943398475647
3491,1990-08-08,0.0148698883131146
3492,1990-08-09,-0.00366300367750227
3493,1990-08-10,-0.00367647060193121
3494,1990-08-13,-0.011070110835135
3495,1990-08-14,0.0298507455736399
3496,1990-08-15,0.0181159414350986
3497,1990-08-16,-0.0320284701883793
3498,1990-08-17,-0.0147058824077249
3499,1990-08-20,-0.00746268639340997
3500,1990-08-21,-0.0225563906133175
3501,1990-08-22,-0.0153846153989434
3502,1990-08-23,-0.046875
3503,1990-08-24,0.0163934417068958
3504,1990-08-27,0.0451612919569016
3505,1990-08-28,0.00694444449618459
3506,1990-08-29,0.00229885056614876
3507,1990-08-30,-0.0168195720762014
3508,1990-08-31,-0.00466562993824482
3509,1990-09-04,0.00390625
3510,1990-09-05,-0.0817120596766472
3511,1990-09-06,0.0677966102957726
3512,1990-09-07,0.0119047621265054
3513,1990-09-10,-0.00784313771873713
3514,1990-09-11,-0.0102766798809171
3515,1990-09-12,0.00638977624475956
3516,1990-09-13,-0.0158730167895555
3517,1990-09-14,0.00403225794434547
3518,1990-09-17,-0.00240963860414922
3519,1990-09-18,-0.00966183561831713
3520,1990-09-19,-0.00406504049897194
3521,1990-09-20,-0.0081632649526
3522,1990-09-21,-0.00823045242577791
3523,1990-09-24,-0.0331950224936008
3524,1990-09-25,0.0128755364567041
3525,1990-09-26,-0.00847457628697157
3526,1990-09-27,-0.00854700896888971
3527,1990-09-28,0.0129310349002481
3528,1990-10-01,0.0382978729903698
3529,1990-10-02,-0.0163934417068958
3530,1990-10-03,-0.0166666675359011
3531,1990-10-04,-0.00847457628697157
3532,1990-10-05,0.00854700896888971
3533,1990-10-08,0.00423728814348578
3534,1990-10-09,-0.0379746817052364
3535,1990-10-10,-0.0175438597798347
3536,1990-10-11,-0.00892857182770967
3537,1990-10-12,0.0333333350718021
3538,1990-10-15,-0.0061028772033751
3539,1990-10-16,-0.0131578948348761
3540,1990-10-17,0.0133333336561918
3541,1990-10-18,0.0526315793395042
3542,1990-10-19,0.0166666675359011
3543,1990-10-22,0.0327868834137917
3544,1990-10-23,-0.0158730167895555
3545,1990-10-24,-0.0161290317773819
3546,1990-10-25,-0.0122950822114944
3547,1990-10-26,-0.0290456432849169
3548,1990-10-29,0.00854700896888971
3549,1990-10-30,0.0
3550,1990-10-31,0.00847457628697157
3551,1990-11-01,-0.0151260504499078
3552,1990-11-02,0.0025597270578146
3553,1990-11-05,0.0212765950709581
3554,1990-11-06,-0.00833333376795053
3555,1990-11-07,0.00168067228514701
3556,1990-11-08,-0.0125838927924633
3557,1990-11-09,0.023789294064045
3558,1990-11-12,0.0414937771856785
3559,1990-11-13,-0.0159362554550171
3560,1990-11-14,0.0161943323910236
3561,1990-11-15,-0.0239043831825256
3562,1990-11-16,0.0
3563,1990-11-19,0.0367346927523613
3564,1990-11-20,-0.015748031437397
3565,1990-11-21,-0.0120000001043081
3566,1990-11-23,-0.00809716619551182
3567,1990-11-26,0.0
3568,1990-11-27,0.0122448978945613
3569,1990-11-28,0.0
3570,1990-11-29,-0.0161290317773819
3571,1990-11-30,0.0401639342308044
3572,1990-12-03,-0.0110323084518313
3573,1990-12-04,0.00796812772750854
3574,1990-12-05,0.0308300387114286
3575,1990-12-06,0.000766871147789061
3576,1990-12-07,0.00766283506527543
3577,1990-12-10,0.0152091253548861
3578,1990-12-11,0.0
3579,1990-12-12,0.0337078645825386
3580,1990-12-13,-0.0181159414350986
3581,1990-12-14,-0.00369003694504499
3582,1990-12-17,-0.0148148145526648
3583,1990-12-18,0.0157894734293222
3584,1990-12-19,0.0170244257897139
3585,1990-12-20,-0.00291120819747448
3586,1990-12-21,-0.00364963500760496
3587,1990-12-24,-0.0183150190860033
3588,1990-12-26,0.00746268639340997
3589,1990-12-27,-0.0148148145526648
3590,1990-12-28,-0.00375939859077334
3591,1990-12-31,0.00754716992378235
3592,1991-01-02,0.0112359551712871
3593,1991-01-03,0.00370370363816619
3594,1991-01-04,0.011070110835135
3595,1991-01-07,-0.0218978095799685
3596,1991-01-08,-0.00373134319670498
3597,1991-01-09,0.00749063678085804
3598,1991-01-10,0.0111524164676666
3599,1991-01-11,0.0
3600,1991-01-14,-0.0279411766678095
3601,1991-01-15,-0.0090771559625864
3602,1991-01-16,0.0
3603,1991-01-17,0.0419847331941128
3604,1991-01-18,0.0
3605,1991-01-21,-0.0109890112653375
3606,1991-01-22,0.00370370363816619
3607,1991-01-23,-0.00369003694504499
3608,1991-01-24,0.0222222227603197
3609,1991-01-25,0.014492753893137
3610,1991-01-28,0.0142857143655419
3611,1991-01-29,0.00352112669497728
3612,1991-01-30,0.0245614033192396
3613,1991-01-31,0.0136986300349236
3614,1991-02-01,0.0236486494541168
3615,1991-02-04,0.0297029707580805
3616,1991-02-05,-0.0160256419330835
3617,1991-02-06,-0.000651465787086636
3618,1991-02-07,-0.0123859187588096
3619,1991-02-08,0.00330033013597131
3620,1991-02-11,0.0263157896697521
3621,1991-02-12,0.0
3622,1991-02-13,-0.00320512824691832
3623,1991-02-14,-0.0192926041781902
3624,1991-02-15,0.00655737705528736
3625,1991-02-19,0.00325732887722552
3626,1991-02-20,-0.00649350648745894
3627,1991-02-21,0.00653594778850675
3628,1991-02-22,0.0259740259498358
3629,1991-02-25,0.0158227849751711
3630,1991-02-26,-0.00934579409658909
3631,1991-02-27,0.0220125783234835
3632,1991-02-28,-0.00615384615957737
3633,1991-03-01,0.00619195029139519
3634,1991-03-04,0.0123076923191547
3635,1991-03-05,-0.00607902742922306
3636,1991-03-06,-0.00611620815470815
3637,1991-03-07,-0.00923076923936605
3638,1991-03-08,-0.0186335407197475
3639,1991-03-11,-0.00316455704160035
3640,1991-03-12,0.0
3641,1991-03-13,0.00634920643642545
3642,1991-03-14,0.00630914838984609
3643,1991-03-15,-0.00313479616306722
3644,1991-03-18,0.0
3645,1991-03-19,-0.0220125783234835
3646,1991-03-20,0.0160771701484919
3647,1991-03-21,0.0
3648,1991-03-22,0.00316455704160035
3649,1991-03-25,0.0126182967796922
3650,1991-03-26,0.0218068528920412
3651,1991-03-27,-0.0152439028024673
3652,1991-03-28,-0.00619195029139519
3653,1991-04-01,0.0124610587954521
3654,1991-04-02,0.00923076923936605
3655,1991-04-03,-0.00304878037422895
3656,1991-04-04,-0.00305810407735407
3657,1991-04-05,-0.0153374234214425
3658,1991-04-08,-0.00934579409658909
3659,1991-04-09,0.0
3660,1991-04-10,-0.0188679248094559
3661,1991-04-11,0.0224358979612589
3662,1991-04-12,0.00313479616306722
3663,1991-04-15,0.00625000009313226
3664,1991-04-16,0.0
3665,1991-04-17,0.0124223604798317
3666,1991-04-18,-0.00306748459115624
3667,1991-04-19,-0.014153846539557
3668,1991-04-22,0.00187265919521451
3669,1991-04-23,-0.0143302176147699
3670,1991-04-24,0.00821744650602341
3671,1991-04-25,0.0125391846522689
3672,1991-04-26,0.00309597514569759
3673,1991-04-29,0.00308641977608204
3674,1991-04-30,0.0
3675,1991-05-01,0.00923076923936605
3676,1991-05-02,-0.0213414635509253
3677,1991-05-03,-0.00311526469886303
3678,1991-05-06,0.00312500004656613
3679,1991-05-07,0.00311526469886303
3680,1991-05-08,0.0
3681,1991-05-09,0.00621118023991585
3682,1991-05-10,-0.00308641977608204
3683,1991-05-13,0.0
3684,1991-05-14,-0.00928792543709278
3685,1991-05-15,0.00312500004656613
3686,1991-05-16,0.00311526469886303
3687,1991-05-17,0.00621118023991585
3688,1991-05-20,0.00925925932824612
3689,1991-05-21,0.0152905201539397
3690,1991-05-22,0.0
3691,1991-05-23,0.0210843365639448
3692,1991-05-24,-0.0117994099855423
3693,1991-05-28,0.00597014930099249
3694,1991-05-29,0.0148367956280708
3695,1991-05-30,0.00292397662997246
3696,1991-05-31,0.0204081628471613
3697,1991-06-03,-0.011428571306169
3698,1991-06-04,-0.0115606933832169
3699,1991-06-05,-0.00584795325994492
3700,1991-06-06,-0.0117647061124444
3701,1991-06-07,0.00595238106325269
3702,1991-06-10,-0.00591715984046459
3703,1991-06-11,0.00297619053162634
3704,1991-06-12,-0.00593471806496382
3705,1991-06-13,0.00597014930099249
3706,1991-06-14,0.00593471806496382
3707,1991-06-17,0.00884955748915672
3708,1991-06-18,-0.00292397662997246
3709,1991-06-19,0.0
3710,1991-06-20,-0.00293255131691694
3711,1991-06-21,0.0029411765281111
3712,1991-06-24,0.0
3713,1991-06-25,-0.00117302057333291
3714,1991-06-26,-0.00763358781114221
