,aapl,gs,msft,pg,ge
2005-12-22,0.00707478448748589,0.00534129561856389,-0.00523753790184855,0.00444289669394493,0.00990935694426298
2005-12-23,-0.00905158370733261,0.000937594741117209,0.00188037741463631,0.00170129793696105,0.0
2005-12-27,0.011997340247035,0.00117082113865763,-0.00675676856189966,-0.00475547881796956,-0.0101636592298746
2005-12-28,-0.00889133289456367,-0.00218299683183432,-0.00264549115672708,-0.00102384912315756,0.00142610480543226
2005-12-29,-0.0288161318749189,0.000312555988784879,-0.00454713637009263,-0.00204992736689746,0.00227849651128054
2005-12-30,0.00615818705409765,-0.00242153718136251,-0.0045679803006351,-0.00924336072057486,-0.00397838559001684
2006-01-03,0.0397830121219158,0.00908304750919342,0.0263862535357475,0.0155493728816509,0.00912980642169714
2006-01-04,0.00294316024519503,-0.0138123603537679,0.004843486007303,0.00187139527406543,-0.00141360587440431
2006-01-05,-0.00786986760795116,-0.000393385969800875,0.000741581665351987,-0.00322633096948266,-0.00254813581705093
2006-01-06,0.0258134696632624,0.0141687300056219,-0.00296405795961618,-0.00102216983214021,0.00681242346763611
2006-01-09,-0.0032765397336334,0.0120304496958852,-0.00185801694169641,0.00750345224514604,-0.0025373597163707
2006-01-10,0.0632478296756744,0.0125776473432779,0.00521218869835138,-0.00389308319427073,-0.00537033472210169
2006-01-11,0.0375958569347858,-0.000454423687187955,0.0107407746836543,0.0035684434697032,0.00682016741484404
2006-01-12,0.00466029578819871,0.00212168507277966,-0.00549657456576824,-0.0110057825222611,-0.0121366158127785
2006-01-13,0.015409673564136,0.00763700949028134,0.00184234138578176,0.00838900357484818,0.00285709928721189
2006-01-17,-0.010279237292707,-0.00502775190398097,-0.00735567323863506,-0.0042444821447134,-0.00455840025097132
2006-01-18,-0.0262070428580046,-0.0016592595493421,-0.00592811591923237,0.00511503219604492,-0.00343442871235311
2006-01-19,-0.0418849475681782,0.0109542366117239,0.00708164507523179,-0.00272711529396474,-0.00402066018432379
2006-01-20,-0.0372747108340263,-0.0159169398248196,-0.0225758925080299,-0.0114510031417012,-0.0377739705145359
2006-01-23,0.0207783170044422,0.0108794327825308,-0.00227184640243649,-0.00345782772637904,-0.00239730346947908
2006-01-24,-0.0209861882030964,0.000978436670266092,-0.00265653477981687,0.00399027671664953,-0.00991294160485268
2006-01-25,-0.024197842925787,0.00421050796285272,0.00456616934388876,0.0103681059554219,-0.00606798427179456
2006-01-26,-0.0252020917832851,0.0287510957568884,0.00378789333626628,0.00598594965413213,0.007936573587358
2006-01-27,-0.00414769863709807,0.011208213865757,0.048679281026125,0.0156409721821547,-0.00211991812102497
2006-01-30,0.0412328355014324,0.00669348379597068,0.00755664194002748,-0.0100435595959425,-0.000606994144618511
2006-01-31,0.00680002849549055,0.00986634008586407,0.00535712903365493,0.00152181519661099,-0.00546614965423942
2006-02-01,-0.00119194760918617,0.00325668463483453,-0.00390759157016873,0.00996117107570171,0.0119083784520626
2006-02-02,-0.0440201498568058,0.00571588100865483,-0.0128388227894902,-0.00284182839095592,-0.00724193919450045
2006-02-03,-0.00350899249315262,0.00154365156777203,-0.00505778146907687,0.000502913317177445,-0.00151984952390194
2006-02-06,-0.0632872208952904,0.000560472370125353,-0.0134350340813398,0.00184317375533283,-0.00304409372620285
2006-02-07,0.0044575841166079,-0.0233861599117517,-0.00846520252525806,-0.00786086637526751,-0.0134350722655654
2006-02-08,0.0178993958979845,0.0119013749063015,-0.00111361115705222,0.00252868374809623,0.0133085818961263
2006-02-09,-0.0560965090990067,-0.0020546498708427,-0.00929022673517466,0.00252224155701697,0.00549775455147028
2006-02-10,0.0363356545567513,-0.000284050707705319,0.00112530705519021,0.00134186237119138,0.0109356204047799
2006-02-13,-0.0386272259056568,-0.00823807716369629,-0.0112402075901628,-0.00435514468699694,-0.000901405641343445
2006-02-14,0.0453561693429947,0.0152524523437023,0.00985222589224577,0.00672950083389878,0.00631576171144843
2006-02-15,0.0232833866029978,0.0236986931413412,0.012007487937808,0.00451203994452953,0.0
2006-02-16,0.0195030122995377,0.00523628573864698,-0.00260415533557534,0.0103144058957696,-0.00328752584755421
2006-02-17,-0.00396767444908619,-0.00246744765900075,-0.00410289829596877,0.00444591557607055,0.00779616646468639
2006-02-21,-0.0172143839299679,-0.0143602890893817,-0.0059925033710897,-0.00196719565428793,-0.00743826245889068
2006-02-22,0.0324261412024498,0.0144998384639621,0.00678215501829982,0.0174112599343061,0.00839324854314327
2006-02-23,0.00602916860952973,-0.0107880989089608,-0.0022454890422523,-0.00742652732878923,-0.00386447901837528
2006-02-24,-0.00404182448983192,0.00138925353530794,-0.00112530705519021,0.000325316505040973,-0.0036079054698348
2006-02-27,-0.00657712342217565,-0.00235846498981118,0.0157716888934374,-0.00243904930539429,0.00543151190504432
2006-02-28,-0.0352162271738052,-0.017591530457139,-0.0066542848944664,-0.023145854473114,-0.0135054253041744
2006-03-01,0.0089064184576273,0.0131644187495112,0.010048327036202,0.00300350924953818,-0.00334653514437377
2006-03-02,0.00738063873723149,0.0059378701262176,-0.00626381998881698,-0.00931627582758665,0.00274725747294724
2006-03-03,-0.0271512623876333,0.0138888889923692,-0.00148309266660362,0.00201509543694556,0.00639278255403042
2006-03-06,-0.0330773442983627,-0.00671229930594563,-0.000742683187127113,0.0,0.00120983365923166
2006-03-07,0.0126755367964506,-0.00510278204455972,0.00557412207126617,0.0105580873787403,0.00151066633407027
2006-03-08,-0.00980235170572996,-0.0124063855037093,0.00702145369723439,0.0127694932743907,0.00844641868025064
2006-03-09,-0.0263479016721249,-0.00554430857300758,-0.00917431153357029,0.00540366536006331,-0.00688003422692418
2006-03-10,-0.011575186625123,-0.00119970482774079,0.00629629893228412,0.0138436229899526,0.0135542396456003
2006-03-13,0.03940499573946,-0.00572315091267228,-0.00220829830504954,-0.00433735689148307,0.000594253826420754
2006-03-14,0.0249695405364037,0.0618248768150806,0.00442637130618095,-0.0317844673991203,0.00326702161692083
2006-03-15,-0.0161912702023983,-0.00281085656024516,0.00477418536320329,-0.00183297449257225,0.0189461037516594
2006-03-16,-0.0289899706840515,-0.00879193004220724,-0.00328947929665446,-0.00851422548294067,-0.00116203085053712
2006-03-17,0.00544248335063457,0.0180783942341805,0.00843415968120098,-0.0048829922452569,0.00378118827939034
2006-03-20,-0.0103619229048491,0.0121042300015688,0.0141817955300212,0.0013536688638851,-0.000289722462184727
2006-03-21,-0.0340678282082081,-0.0182678326964378,-0.00537825841456652,-0.00253466586582363,-0.00463767675682902
2006-03-22,-0.00226505752652884,0.0161982160061598,-0.0212689321488142,0.00779269728809595,0.00553286634385586
2006-03-23,-0.0244851373136044,-0.000988072366453707,-0.0110496962442994,-0.0141200227662921,-0.011873728595674
2006-03-24,-0.00332448072731495,0.00329663092270494,0.00595902604982257,0.00153452937956899,-0.00498236157000065
2006-03-27,-0.0075050164014101,0.0185976326465607,0.0,-0.00766089139506221,-0.0047128084115684
2006-03-28,-0.0134431067854166,-0.00541933113709092,-0.00407258840277791,-0.0130382934585214,-0.00562303746119142
2006-03-29,0.0616590492427349,0.0177736785262823,0.00446099787950516,0.00365031999535859,0.00982148386538029
2006-03-30,0.00673829857259989,-0.000573590456042439,0.00777198653668165,-0.00190510228276253,0.0212201941758394
2006-03-31,-0.000478068192023784,0.000956630043219775,-0.000734500819817185,0.0,0.00375172425992787
2006-04-03,-0.00111606658902019,0.00739034358412027,0.0128629328683019,0.00433801813051105,-0.00258769863285124
2006-04-04,-0.0236233565956354,0.0182140469551086,0.00290275481529534,0.00207323650829494,0.000288329116301611
2006-04-05,0.0987412333488464,-0.00155279505997896,0.00361795886419713,-0.00655174255371094,-0.00806923862546682
2006-04-06,0.0599612966179848,0.00802484154701233,-0.00648883590474725,-0.00208259164355695,0.00261476333253086
2006-04-07,-0.0203536916524172,-0.00629467470571399,-0.0112481666728854,-0.00382610829547048,-0.0139089990407228
2006-04-10,-0.0160481836646795,0.00894300360232592,0.00146792351733893,-0.00226950505748391,-0.0032324600033462
2006-04-11,-0.00990243628621101,-0.0203743241727352,-0.00586301740258932,-0.0115485535934567,0.00383257889188826
2006-04-12,-0.0188262797892094,0.00232491595670581,0.0025802287273109,-0.00123921944759786,0.0120411114767194
2006-04-13,-0.00361261167563498,-0.000564265239518136,-0.00477945106104016,0.00319036352448165,-0.0165409091860056
2006-04-17,-0.0249440297484398,0.0157436486333609,-0.00849647354334593,-0.0100706666707993,-0.0177042931318283
2006-04-18,0.0217402018606663,0.0222922097891569,0.0141579415649176,0.00232020462863147,0.0174225885421038
2006-04-19,-0.00860766693949699,0.00906070694327354,-0.00698011135682464,0.00391737604513764,0.000590506591834128
2006-04-20,0.0301598738878965,0.00897934753447771,0.0,0.00338859693147242,0.00678664911538363
2006-04-21,-0.00872388482093811,-0.0137051539495587,0.00443947222083807,0.00142200198024511,-0.00439618155360222
2006-04-24,-0.0192422568798065,-0.00325512862764299,-0.00147325999569148,0.00461480859667063,-0.00117753644008189
2006-04-25,0.0063878046348691,-0.0154218506067991,0.0,0.0118374908342957,0.00117892469279468
2006-04-26,0.0299229770898819,0.00368544738739729,-0.000368876004358754,0.0129212131723762,0.00471003353595734
2006-04-27,0.0177549384534359,0.00348841701634228,0.00553504098206758,0.006378258112818,0.00878989789634943
2006-04-28,0.0148500399664044,-0.0224431771785021,-0.113761484622955,-0.00291199004277587,0.00464710546657443
2006-05-01,-0.01122319791466,-0.0239565577358007,0.00579715520143509,-0.00566909508779645,-0.00578203983604908
2006-05-02,0.0290230512619019,0.0152125591412187,-0.0115274051204324,0.00397373083978891,0.00261704437434673
2006-05-03,-0.00670208502560854,0.002014682861045,-0.0349854305386543,-0.032524511218071,-0.00232012802734971
2006-05-04,-0.000140597927384079,-0.00697455648332834,0.0116530191153288,-0.00640342570841312,0.0116278398782015
2006-05-05,0.0106846923008561,0.0401797406375408,0.0153583064675331,-0.00232726568356156,0.0103448452427983
2006-05-08,0.0,-0.00523146567866206,-0.0029411637224257,0.0109456414356828,-0.00455062137916684
2006-05-09,-0.0119627295061946,0.0135754980146885,-0.00463542807847261,0.00283989799208939,0.0
2006-05-10,-0.0060537843964994,-0.0100151048973203,0.00635053403675556,-0.00283185578882694,-0.00857140682637691
2006-05-11,-0.034702505916357,-0.0293131675571203,-0.0231384579092264,-0.0122470473870635,-0.00547557463869452
2006-05-12,-0.0066031483002007,-0.0199020486325026,-0.00215328321792185,-0.0115005066618323,-0.00666472176089883
2006-05-15,0.00132945307996124,-0.0190250538289547,0.00302112847566605,0.0101799927651882,0.0081681041046977
2006-05-16,-0.0414515063166618,-0.00287320395000279,-0.00604749005287886,0.00845782272517681,0.00665507931262255
2006-05-17,0.0043089990504086,-0.0294039975851774,-0.0121686523780227,-0.0126695055514574,-0.0106353182345629
2006-05-18,-0.0318725369870663,-0.00796172954142094,0.00439948914572597,-0.00795232970267534,-0.00784417986869812
2006-05-19,0.0210509952157736,0.0161872059106827,-0.0118265645578504,-0.0134814698249102,0.000292776618152857
2006-05-22,-0.0175166800618172,-0.0218192208558321,0.014184383675456,0.00240068789571524,-0.00263466499745846
2006-05-23,-0.00362889771349728,-0.0167635791003704,-0.00393348978832364,0.00386888184584677,-0.00176112039480358
2006-05-24,0.00300868763588369,0.00153097580187023,0.0311539731919765,0.00605612061917782,0.00735077960416675
2006-05-25,0.0156299602240324,0.0236242990940809,0.0102127557620406,0.00802624318748713,0.00467016501352191
2006-05-26,-0.0121405571699142,0.0381482131779194,-0.000842479290440679,-0.00235246564261615,-0.00261465250514448
2006-05-30,-0.0366488620638847,-0.0203347746282816,-0.0240303426980972,-0.0136042078956962,-0.00815620645880699
2006-05-31,-0.0236850827932358,0.00747510557994246,-0.0215982720255852,-0.00239060446619987,0.00616737408563495
2006-06-01,0.0401538833975792,0.0172242876142263,0.00750552210956812,0.00423962296918035,0.00846470892429352
2006-06-02,-0.00820328667759895,0.00351672596298158,-0.00262924912385643,-0.00972831808030605,0.0031838093418628
2006-06-05,-0.0269218273460865,-0.0239470601081848,-0.011423559859395,-0.0142724830657244,-0.0126947090029716
2006-06-06,-0.0046166735701263,-0.00771268922835588,-0.0164444819092751,0.00357274594716728,0.00964342523366213
2006-06-07,-0.0193895306438208,0.00475738011300564,-0.00406679837033153,-0.00243577384389937,-0.00434146774932742
2006-06-08,0.037479717284441,-0.00126710534095764,0.00317602953873575,0.0281743034720421,0.00494180712848902
2006-06-09,-0.0250164028257132,0.000868088216520846,-0.0085934204980731,-0.00529778795316815,-0.0144634079188108
2006-06-12,-0.037812314927578,-0.0326239205896854,-0.00958033744245768,-0.00257115485146642,-0.00587028963491321
2006-06-13,0.0233333650976419,-0.0396551713347435,-0.00921229179948568,-0.00331431231461465,-0.00413343356922269
2006-06-14,-0.0123435826972127,-0.00538599630817771,0.0172012522816658,0.0129318442195654,0.00504008261486888
2006-06-15,0.0307238399982452,0.0405775830149651,0.00868375413119793,0.000911895593162626,0.00619466276839375
2006-06-16,-0.030650045722723,-0.000832605641335249,0.00135934236459434,0.00255100918002427,-0.00527705391868949
2006-06-19,-0.0062543535605073,-0.00173611112404615,0.020361939445138,-0.00272630900144577,-0.00618918612599373
2006-06-20,0.00472028786316514,0.0105043100193143,0.000443469150923193,0.0129397287964821,-0.000593133387155831
2006-06-21,0.00678613875061274,0.0314608812332153,0.0230496656149626,0.0043180612847209,-0.0008902846602723
2006-06-22,0.0297269485890865,-0.0101448595523834,-0.00866554398089647,0.000537419924512506,-0.00534590147435665
2006-06-23,-0.0125881163403392,-0.00262962304987013,-0.0166083555668592,-0.00214859331026673,-0.00240679387934506
2006-06-26,0.00271969824098051,0.0133855855092406,0.0142222084105015,0.00466538919135928,0.00150781776756048
2006-06-27,-0.0264451820403337,-0.0182787887752056,0.00175288855098188,-0.00428650947287679,-0.00993670616298914
2006-06-28,-0.0245516244322062,-0.00455285515636206,0.0131233260035515,0.000358752615284175,0.00152065802831203
2006-06-29,0.0526597760617733,0.038978710770607,0.0133937709033489,0.0218755826354027,0.0103249363601208
2006-06-30,-0.0288282297551632,-0.011629463173449,-0.00725176418200135,-0.0243902988731861,-0.00931774452328682
2006-07-03,0.0118735861033201,0.0134282018989325,0.0171674471348524,0.0125899417325854,0.0112258121371269
2006-07-05,-0.0163675863295794,-0.00983929168432951,-0.014767948538065,-0.00657191732898355,-0.000600073719397187
2006-07-06,-0.0216046720743179,-0.00245111039839685,0.00556741561740637,0.00929734390228987,0.0057039512321353
2006-07-07,-0.00663437182083726,-0.0137468939647079,-0.00766611192375422,0.000885726069100201,-0.00597017211839557
2006-07-10,-0.00722024403512478,0.00228948635049164,0.0085837235674262,0.00849556736648083,0.00450455024838448
2006-07-11,0.0118182096630335,-0.00120932434219867,-0.0170212611556053,0.00473851291462779,-0.00568019226193428
2006-07-12,-0.0483378693461418,-0.0228694025427103,-0.019913462921977,-0.0111790290102363,-0.00601313775405288
2006-07-13,-0.0134063269942999,-0.018723763525486,-0.0167844165116549,-0.00123652524780482,-0.011796829290688
2006-07-14,-0.0302392691373825,-0.0171869304031134,0.00134773971512914,-0.015564220957458,-0.0171410348266363
2006-07-17,0.0335504412651062,0.00549599574878812,0.00852394010871649,0.00287459301762283,0.00778573658317327
2006-07-18,0.0101203480735421,0.0104351621121168,0.0115658463910222,-0.000179117196239531,0.00309018767438829
2006-07-19,0.0226842518895864,0.0325277857482433,0.0290237404406071,0.0204264111816883,0.0129390629008412
2006-07-20,0.118299476802349,-0.0121794147416949,-0.0235042404383421,-0.000529639481101185,-0.0121654961258173
2006-07-21,0.00363638391718268,-0.0192175190895796,0.0446389690041542,-0.00953896716237068,-0.0070812669582665
2006-07-24,0.0115282759070396,0.0342157185077667,0.00544613134115934,0.0148029578849673,0.0114728352054954
2006-07-25,0.00827097427099943,0.0108237685635686,0.00916663836687803,-0.000351501890690997,0.00245253928005695
2006-07-26,0.0313589572906494,-0.0074752545915544,0.00619329186156392,-0.00369203393347561,-0.000611634808592498
2006-07-27,-0.00735865673050284,0.00597088877111673,-0.0205170288681984,-0.00405857665464282,-0.000917955301702023
2006-07-28,0.0345425046980381,0.0233374256640673,0.015919528901577,0.00655568297952414,0.0113322790712118
2006-07-31,0.0361336022615433,0.00678881350904703,-0.00783507339656353,-0.010737556964159,-0.00999399833381176
2006-08-01,-0.0114773213863373,-0.00975453667342663,-0.0029093804769218,-0.00480427872389555,-0.00397666729986668
2006-08-02,0.0145877245813608,-0.00899114552885294,0.0129220290109515,0.0421956107020378,0.00122841214761138
2006-08-03,0.0209799390286207,0.0146765327081084,-0.00370371015742421,0.0199004951864481,0.00398776307702065
2006-08-04,-0.0185370501130819,0.00585140939801931,0.00330449547618628,0.0,0.00213870126754045
2006-08-07,-0.0159590616822243,-0.0022224432323128,-0.00288191018626094,-0.000841030036099255,-0.00335367722436786
2006-08-08,-0.0361553393304348,-0.00786110013723373,0.00495461793616414,0.0053872000426054,-0.0107065923511982
2006-08-09,-0.0183698460459709,-0.00950810499489307,0.00410847924649715,-0.00301407068036497,-0.00185533007606864
2006-08-10,0.0075483494438231,0.0107993492856622,0.000818271248135716,0.0120926667004824,0.0120817655697465
2006-08-11,-0.00655530160292983,-0.00342942867428064,-0.00122644240036607,0.0,-0.00520349480211735
2006-08-14,0.00455612083896995,-0.00489713111892343,0.0040933433920145,-0.00829737819731236,0.00984614435583353
2006-08-15,0.0392555259168148,0.0151625908911228,0.00733795948326588,0.0113788545131683,0.0115783382207155
2006-08-16,0.0230249278247356,0.0153292613103986,0.00324938748963177,-0.000330914277583361,0.0153613947331905
2006-08-17,-0.0057370844297111,-0.00348415086045861,0.0,-0.00132403208408505,0.00622957851737738
2006-08-18,0.00473453663289547,0.00148912740405649,0.0441295579075813,0.000828625052236021,0.00235854461789131
2006-08-21,-0.0198793411254883,-0.00549515709280968,0.0127956541255116,0.00645801285281777,-0.00117649754974991
2006-08-22,0.0159255601465702,0.0020801667124033,-0.0191424190998077,0.00444225827232003,0.0
2006-08-23,-0.00458451919257641,-0.00940640270709991,0.00195157050620764,-0.00212941970676184,-0.00500583555549383
2006-08-24,0.00742831686511636,-0.00851344503462315,0.00272690667770803,0.00213396386243403,0.00177560094743967
2006-08-25,0.0138622988015413,-0.00878458842635155,0.00427352823317051,-0.00294840801507235,-0.000295371399261057
2006-08-28,-0.0257454048842192,-0.0035983775742352,0.00386848673224449,0.00180713995359838,0.00265957904048264
2006-08-29,-0.00746491458266973,-0.0163178127259016,-0.00423894450068474,0.00360776018351316,0.00766278570517898
2006-08-30,0.00722015183418989,-0.000203948467969894,-0.00154802307952195,0.00898691546171904,0.00233991909772158
2006-08-31,0.0132915079593658,0.0108118886128068,-0.00387591007165611,0.00242917449213564,-0.00612778170034289
2006-09-01,0.00781133072450757,0.00329637085087597,0.00544744683429599,0.000161523770657368,0.00234873779118061
2006-09-05,0.0453349836170673,0.0143489297479391,-0.00890091061592102,-0.00565334316343069,-0.0049794428050518
2006-09-06,-0.0202854573726654,-0.00403226213529706,0.0,-0.00194936234038323,-0.000588768220040947
2006-09-07,0.0395545400679111,-0.013937683776021,-0.00702851638197899,0.00146484631113708,0.00265096174553037
2006-09-08,-0.00384624162688851,0.00827889703214169,0.00668502040207386,-0.00633836165070534,-0.00088139227591455
2006-09-11,-0.000275739701464772,0.00801066029816866,0.0121093541383743,0.0127575853839517,0.0123493680730462
2006-09-12,0.00179306557402015,0.0482781007885933,0.000771920429542661,-0.00113048602361232,0.0069706030189991
2006-09-13,0.0216164086014032,0.0162360686808825,0.00192823901306838,-0.0208568647503853,0.00490343198180199
2006-09-14,-0.000404296239139512,0.0103195551782846,0.0134719163179398,0.00346762011758983,-0.00172219786327332
2006-09-15,-0.000943773717153817,0.00116910191718489,0.0197493527084589,0.00213923095725477,0.00201264233328402
2006-09-18,-0.00283399573527277,0.00313437706790864,-0.00223461701534688,-0.00656816922128201,0.000573901226744056
2006-09-19,-0.00162407290190458,0.00104152783751488,0.00261290371417999,0.00677685718983412,-0.00057357206242159
2006-09-20,0.0201979875564575,0.0196462869644165,0.0119136143475771,0.0118207391351461,0.00487810606136918
2006-09-21,-0.00810524262487888,0.00330124702304602,-0.010301717557013,0.00178485491778702,-0.00942323915660381
2006-09-22,-0.0221031680703163,0.00221364269964397,-0.00892192497849464,0.00113378185778856,-0.00116135610733181
2006-09-25,0.0376712344586849,0.00698422966524959,0.0108777536079288,0.00776572618633509,0.0142441233620048
2006-09-26,0.0245544631034136,-5.93382283113897e-05,0.0092764375731349,0.00305022671818733,0.015763808041811
2006-09-27,-0.0154618853703141,0.00189712678547949,0.0088235205039382,0.00400128029286861,-0.00282162753865123
2006-09-28,0.00785235501825809,0.00591715984046459,-0.00145775929559022,-0.00749244727194309,0.0039614993147552
2006-09-29,-0.000389543944038451,-0.00488236360251904,-0.00182478968054056,-0.00449725007638335,-0.00507328938692808
2006-10-02,-0.0275396555662155,0.00898506958037615,0.000365639076335356,0.000968076346907765,0.00566574418917298
2006-10-03,-0.0104194330051541,0.0205635614693165,0.000365505431545898,0.00419081747531891,0.00591546716168523
2006-10-04,0.0175485331565142,0.0135476505383849,0.0208257101476192,0.0166934337466955,0.0109212938696146
2006-10-05,-0.00729630468413234,-0.00600361125543714,-0.000715836009476334,0.00284181092865765,0.0052632256411016
2006-10-06,-0.00815181899815798,0.000854666053783149,-0.00179080362431705,-0.00676952628418803,-0.00413341214880347
2006-10-09,0.00552406394854188,0.0102476691827178,-0.00538218580186367,-0.00380411604419351,0.000553416088223457
2006-10-10,-0.0109875351190567,0.00794592127203941,-0.00108220707625151,-0.0020683731418103,0.00387166463769972
2006-10-11,-0.00785793550312519,0.000615009572356939,-0.00541710434481502,-0.00382655719295144,-0.00358129665255547
2006-10-12,0.0277208611369133,0.0141922850161791,0.0246912986040115,-0.00112035358324647,0.0013824455672875
2006-10-13,-0.00318901799619198,0.0128919156268239,0.00531543325632811,-0.00448644114658237,-0.00662621948868036
2006-10-16,0.00506538106128573,0.00745170004665852,0.00281987735070288,-0.00128765217959881,-0.0116731012240052
2006-10-17,-0.0147214932367206,-0.0116077847778797,-0.000351501890690997,0.00322321942076087,0.0
2006-10-18,0.00323055405169725,-0.00054627243662253,0.0028129369020462,0.0104417698457837,0.0
2006-10-19,0.05984166264534,-0.0140460086986423,-0.00806450005620718,-0.00143793178722262,-0.00787408836185932
2006-10-20,0.0121534261852503,0.00194385356735438,0.0049487235955894,0.00288000493310392,0.00538555672392249
2006-10-23,0.0188868325203657,0.023835938423872,0.000703498313669115,0.00957240723073483,0.001691501471214
2006-10-24,-0.0050330962985754,0.0170005392283201,-0.00597539776936173,-0.00632107630372047,-0.00309599260799587
2006-10-25,0.00777294533327222,0.00409925635904074,0.00106077722739428,0.00397582678124309,0.00536427041515708
2006-10-26,0.0062439045868814,0.0252903047949076,0.00141296070069075,0.00586090469732881,-0.000561652821488678
2006-10-27,-0.02165712043643,-0.0243562236428261,-0.000352741742972285,0.000944903527852148,-0.0106771867722273
2006-10-30,0.000124294325360097,0.00572429038584232,0.00670432345941663,0.00393329141661525,-0.000283962552202865
2006-10-31,0.00820695981383324,0.00021076831035316,0.00630909204483032,-0.00658207153901458,-0.00255682249553502
2006-11-01,-0.023680292069912,-0.0252383872866631,0.0034831203520298,-0.00552135147154331,-0.00598117569461465
2006-11-02,-0.00227387947961688,0.0129189155995846,-0.00138837238773704,0.00364846992306411,-0.00544419558718801
2006-11-03,-0.00873641949146986,-0.00138745130971074,-0.00139036891050637,0.00205470318906009,0.00172864808700979
2006-11-06,0.0181376691907644,0.0153369046747684,0.00382877164520323,0.00252365693449974,0.0143802128732204
2006-11-07,0.0100364200770855,-0.00694740703329444,0.00381416827440262,0.00865322910249233,0.00765524385496974
2006-11-08,0.0240963213145733,0.000477059569675475,0.00103622721508145,-0.00109186861664057,0.00112551811616868
2006-11-09,0.0107944142073393,-0.021136861294508,0.00966185983270407,-0.00374768394976854,-0.00815067160874605
2006-11-10,-0.00263971206732094,0.0123389912769198,-0.000683542632032186,-0.00156737421639264,-0.00340047455392778
2006-11-13,0.0147978309541941,0.00358172878623009,0.00376199069432914,-0.00706437602639198,0.00540240108966827
2006-11-14,0.00770600512623787,0.0140095083042979,-0.000732538814190775,-0.000790501770097762,0.00650451192632318
2006-11-15,-0.0111764343455434,0.0144463125616312,-0.00371211394667625,-0.00126585178077221,0.00561957759782672
2006-11-16,0.0185603518038988,0.0186940114945173,0.0120191778987646,0.0063371597789228,0.0047498787753284
2006-11-17,0.00280338595621288,-0.00854009762406349,-0.00237528653815389,0.00535264704376459,0.00806454196572304
2006-11-20,0.00722193066030741,0.0123564591631293,0.0166666582226753,-0.00266210432164371,-0.0074482886120677
2006-11-21,0.0246327891945839,0.0116991521790624,0.00100370310246944,-0.00675145722925663,-0.0050027878023684
2006-11-22,0.01930021494627,0.0126651925966144,0.0,0.00600697239860892,0.00530733074992895
2006-11-24,0.0146163189783692,-0.00341088138520718,-0.00534758856520057,-0.00172848231159151,-0.00833573285490274
2006-11-27,-0.0228090845048428,-0.042113121598959,-0.00940862484276295,-0.0108609888702631,-0.00672451313585043
2006-11-28,0.0253517609089613,0.0207653380930424,-0.00305292243137956,0.00366008188575506,-0.00705218594521284
2006-11-29,-0.000108860767795704,-0.00456571578979492,0.00612454256042838,0.00221974612213671,0.00426129857078195
2006-11-30,-0.00152504781726748,-0.00723676569759846,-0.00710176164284348,-0.00664448924362659,-0.00198018946684897
2006-12-01,-0.00370940379798412,-0.00154005666263402,-0.00817437935620546,-0.00159264670219272,0.0
2006-12-04,-0.0021900674328208,0.0285347197204828,0.00721150683239102,0.0116445934399962,0.0031179313082248
2006-12-05,0.00164611381478608,0.00779803795740008,-0.00681898277252913,0.00141911313403398,-0.00339075829833746
2006-12-06,-0.0157773084938526,0.0168146397918463,-0.00480602122843266,0.00456622475758195,-0.00453642895445228
2006-12-07,-0.0310586765408516,-0.0234146490693092,-0.00482923025265336,0.0,0.00142407394014299
2006-12-08,0.0140165584161878,0.0244755707681179,0.0190640985965729,0.00141066068317741,0.00312857259996235
2006-12-11,0.00555175449699163,-0.0125792380422354,0.00476194871589541,-0.000313045195071027,-0.00141761370468885
2006-12-12,-0.0294084567576647,-0.0124432360753417,-0.00372378504835069,-0.00266162795014679,0.011924990452826
2006-12-13,0.0337822586297989,-0.00845001265406609,0.0040774354711175,-0.00470956414937973,-0.00392815330997109
2006-12-14,-0.00561482273042202,0.00917758699506521,0.0175973083823919,-0.000788691628258675,0.0199999734759331
2006-12-15,-0.00937325600534678,-0.00144910078961402,0.00399071630090475,0.0119968773797154,0.031759224832058
2006-12-18,-0.0256497953087091,0.0170136578381062,-0.00993710290640593,0.000779957103077322,0.0171306040138006
2006-12-19,0.00982796680182219,-0.00984058249741793,0.00334561336785555,0.00358472112566233,0.00026311373221688
2006-12-20,-0.0179584696888924,0.00064594327704981,0.00333445752039552,0.00124245742335916,0.00368332560174167
2006-12-21,-0.0219443198293447,-0.0162387099117041,-0.00365571980364621,-0.00651462934911251,-0.00262125977315009
2006-12-22,-0.00844396371394396,-5.05288517160807e-05,-0.0113408993929625,-0.0039032599888742,-0.00529522774741054
2006-12-26,-0.00839409790933132,0.00893535371869802,0.011808380484581,0.00611290289089084,0.00372636131942272
2006-12-27,0.000122616940643638,0.0104573015123606,0.00100035639479756,0.00358304590918124,0.0021215018350631
2006-12-28,-0.00797342881560326,-0.00569444848224521,-0.00133247557096183,0.000931468326598406,-0.00820326432585716
2006-12-29,0.0490910522639751,-0.00722110038623214,-0.00400263303890824,-0.0032569277100265,-0.00720385415479541
2007-01-03,-0.0122582903131843,0.00687231030315161,0.0,0.00420109368860722,0.0204246751964092
2007-01-04,0.0221957098692656,-0.00931643601506948,-0.00167451915331185,-0.00759215746074915,-0.00579407997429371
